id_cust,status_cust,jml_anggota_keluarga,usia,jml_purchases,recency,jml_kunjungan_web,tingkat_pendidikan,response,pendapatan,jml_spendings,jml_anak,complain,tanggal_join,jml_campaigns
8783,Taken,3,67.0,22,40,3,Graduate,0,Rp 342270000,454,1,0,2012-08-09,0
10010,Single,3,64.0,14,43,9,Postgraduate,1,Rp 221742000,152,2,0,2012-06-09,0
618,Taken,3,40.0,29,17,4,Postgraduate,0,Rp 416334000,797,1,0,2012-09-28,0
9121,Taken,3,45.0,21,40,6,Graduate,1,Rp 480804000,1690,1,0,2013-05-20,2
361,Taken,4,48.0,5,84,7,Postgraduate,0,Rp 258852000,20,2,0,2014-02-18,0
4310,Taken,2,73.0,26,25,1,Graduate,1,Rp 483534000,1428,0,0,2014-01-22,0
2678,Single,2,27.0,16,62,9,Graduate,0,Rp 206472000,209,1,0,2013-02-13,0
6376,Single,2,38.0,23,83,4,Graduate,0,Rp 345222000,545,1,0,2013-10-06,0
524,Taken,2,51.0,8,47,8,Undergraduate,0,Rp 135804000,96,0,0,2013-01-16,0
10341,Taken,2,69.0,12,45,2,Graduate,0,Rp 307890000,222,0,0,2014-02-23,0
5654,Taken,5,45.0,9,34,6,Graduate,0,Rp 216156000,61,3,0,2014-03-16,0
4098,Taken,4,44.0,11,3,6,Graduate,0,Rp 147834000,44,2,0,2014-01-28,0
5824,Taken,5,45.0,5,1,6,Postgraduate,0,Rp 207468000,8,3,0,2014-11-04,0
7000,Single,1,45.0,25,18,1,Undergraduate,0,Rp 394224000,817,0,0,2013-10-13,0
2561,Single,2,51.0,27,45,8,Graduate,0,Rp 382860000,1371,1,0,2012-11-11,1
5229,Taken,3,48.0,6,81,7,Postgraduate,0,Rp 324792000,42,1,0,2014-02-16,0
4086,Taken,2,58.0,6,77,8,Graduate,0,Rp 112140000,60,0,0,2012-12-28,0
2428,Taken,3,47.0,11,23,7,Graduate,0,Rp 168984000,78,1,0,2013-04-05,0
8254,Taken,3,43.0,5,48,8,Postgraduate,0,Rp 207576000,23,1,0,2013-04-13,0
2836,Taken,3,45.0,5,61,8,Postgraduate,0,Rp 259614000,19,1,0,2013-09-16,0
8418,Single,3,59.0,9,60,7,Undergraduate,0,Rp 232446000,61,2,0,2014-03-30,0
1362,Single,1,45.0,20,75,7,Graduate,0,Rp 191442000,449,0,0,2013-04-03,0
7152,Taken,3,34.0,6,64,7,Postgraduate,0,Rp 162600000,37,1,0,2013-05-04,0
10033,Single,2,44.0,6,54,6,Undergraduate,0,Rp 186978000,38,1,0,2014-02-13,0
9349,Taken,2,32.0,29,84,2,Graduate,0,Rp 555198000,1131,0,0,2013-12-19,1
274,Single,3,44.0,9,75,6,Graduate,0,Rp 209118000,34,2,0,2013-12-23,0
3388,Single,3,50.0,23,16,7,Graduate,0,Rp 425064000,294,2,0,2013-10-30,0
922,Taken,4,38.0,7,79,8,Undergraduate,0,Rp 186516000,48,2,0,2013-04-05,2
8588,Taken,4,56.0,20,92,6,Graduate,0,Rp 363264000,289,2,0,2012-08-25,0
2518,Taken,2,31.0,4,16,7,Undergraduate,0,Rp 122946000,30,0,0,2013-01-25,0
574,Taken,2,53.0,8,96,2,Graduate,0,Rp 255138000,125,0,0,2014-04-23,0
3220,Taken,3,34.0,12,30,8,Graduate,0,Rp 239532000,156,1,0,2013-02-14,0
5967,Taken,4,65.0,11,60,8,Graduate,0,Rp 200412000,70,2,0,2013-07-18,0
1183,Taken,4,68.0,5,11,6,Postgraduate,0,Rp 218448000,22,2,0,2013-09-21,0
6856,Taken,3,38.0,12,75,9,Graduate,1,Rp 129870000,65,1,0,2012-03-09,0
4530,Single,1,69.0,26,36,3,Postgraduate,1,Rp 470562000,1930,0,0,2012-10-24,0
1553,Taken,2,71.0,30,71,4,Graduate,0,Rp 495942000,2283,0,0,2013-09-27,1
4682,Taken,2,59.0,15,88,1,Graduate,0,Rp 311256000,310,0,0,2013-10-15,0
8204,Taken,2,46.0,22,93,2,Undergraduate,0,Rp 468246000,1319,0,0,2012-12-16,0
5221,Taken,3,60.0,36,93,8,Graduate,0,Rp 317112000,879,1,0,2012-01-12,2
1232,Taken,2,35.0,21,54,2,Postgraduate,0,Rp 420228000,1244,0,0,2013-10-25,0
1927,Taken,3,44.0,21,41,2,Undergraduate,0,Rp 416406000,690,1,0,2014-03-23,0
5788,Taken,3,45.0,15,46,5,Graduate,0,Rp 276318000,209,1,0,2013-02-17,0
6652,Taken,2,52.0,20,28,1,Graduate,0,Rp 464058000,1134,0,0,2014-09-06,0
6246,Single,1,64.0,26,40,1,Graduate,1,Rp 443352000,1507,0,0,2013-11-13,0
5975,Single,2,50.0,8,82,7,Postgraduate,0,Rp 241824000,57,1,0,2013-09-30,0
6875,Taken,2,52.0,24,38,8,Postgraduate,0,Rp 196362000,529,0,0,2012-08-28,0
4399,Taken,2,48.0,20,3,2,Graduate,0,Rp 412170000,1091,0,0,2014-06-25,0
4042,Single,2,46.0,15,87,8,Graduate,1,Rp 259800000,180,1,0,2012-10-13,0
2157,Taken,4,45.0,12,49,6,Graduate,0,Rp 157740000,77,2,0,2013-12-01,0
10133,Single,1,47.0,31,16,2,Graduate,1,Rp 562740000,2349,0,0,2014-12-02,2
2525,Taken,2,43.0,23,65,6,Postgraduate,1,Rp 230460000,534,0,0,2012-09-14,0
8233,Single,2,67.0,28,9,5,Postgraduate,0,Rp 389196000,556,1,0,2014-01-26,1
9483,Taken,3,58.0,29,24,3,Graduate,0,Rp 347742000,637,1,1,2013-08-19,0
2945,Taken,4,62.0,6,25,7,Postgraduate,0,Rp 276090000,46,2,0,2014-04-13,3
10403,Taken,3,39.0,12,43,7,Graduate,0,Rp 99186000,44,1,0,2014-06-18,0
5074,Taken,3,31.0,6,10,7,Postgraduate,0,Rp 168432000,47,1,0,2013-08-07,0
10524,Single,2,54.0,24,29,2,Postgraduate,0,Rp 296856000,795,1,0,2013-06-20,0
4690,Taken,3,64.0,29,45,8,Graduate,0,Rp 304350000,586,1,0,2013-02-13,0
7521,Taken,2,65.0,24,57,1,Graduate,0,Rp 503064000,1574,0,0,2013-12-05,1
7196,Taken,4,67.0,4,20,3,Postgraduate,0,Rp 246870000,13,2,0,2014-08-02,0
4406,Taken,3,47.0,34,29,5,Graduate,0,Rp 404514000,1471,1,0,2013-01-16,0
9672,Taken,4,47.0,9,82,6,Undergraduate,0,Rp 138972000,65,2,0,2013-12-21,0
4864,Taken,3,40.0,16,68,8,Graduate,0,Rp 206280000,175,1,0,2013-02-05,0
4706,Single,2,51.0,6,65,5,Graduate,0,Rp 208224000,40,1,0,2013-04-27,0
4070,Taken,4,48.0,26,99,7,Postgraduate,1,Rp 569226000,1078,2,0,2012-01-09,2
25,Taken,3,59.0,27,9,4,Graduate,0,Rp 390888000,1115,1,0,2012-11-16,0
3697,Taken,3,63.0,12,20,7,Graduate,0,Rp 239388000,134,1,0,2013-12-02,0
217,Single,1,61.0,30,78,4,Postgraduate,0,Rp 389142000,1540,0,0,2012-11-23,0
4220,Taken,3,47.0,9,26,3,Postgraduate,0,Rp 359352000,87,1,0,2013-02-11,0
5286,Single,1,30.0,13,68,3,Postgraduate,0,Rp 246120000,217,0,0,2013-10-28,0
9559,Taken,3,56.0,34,79,5,Postgraduate,0,Rp 342432000,1034,1,0,2014-01-24,2
2849,Single,2,38.0,41,25,7,Graduate,0,Rp 362844000,1180,1,0,2013-01-04,0
7787,Taken,3,57.0,28,83,5,Graduate,0,Rp 376842000,819,1,0,2012-08-31,0
3102,Taken,3,36.0,6,32,8,Undergraduate,0,Rp 116484000,32,1,0,2013-10-16,0
5868,Taken,3,37.0,7,49,7,Graduate,0,Rp 114642000,46,1,0,2013-08-22,0
8370,Taken,3,41.0,25,50,4,Undergraduate,0,Rp 452904000,1159,1,0,2012-02-08,0
9988,Single,2,41.0,31,84,4,Postgraduate,0,Rp 422274000,860,1,0,2013-03-03,0
2939,Taken,2,47.0,19,96,2,Postgraduate,0,Rp 476514000,1631,0,0,2014-06-22,0
5529,Taken,5,71.0,30,56,7,Postgraduate,0,Rp 384084000,444,3,0,2014-10-06,0
9743,Taken,3,62.0,40,85,6,Graduate,0,Rp 461988000,1910,1,0,2013-11-01,1
5763,Taken,3,45.0,24,63,6,Postgraduate,0,Rp 299124000,380,1,0,2013-10-11,0
3478,Taken,4,46.0,37,17,5,Postgraduate,1,Rp 363510000,736,2,0,2013-06-24,0
7494,Single,3,67.0,21,11,8,Postgraduate,0,Rp 257238000,269,2,0,2013-01-21,0
1763,Taken,2,29.0,36,62,4,Graduate,1,Rp 526074000,2524,0,0,2013-07-27,3
7250,Taken,3,39.0,32,48,6,Graduate,0,Rp 347202000,612,1,0,2013-01-10,0
2005,Taken,3,27.0,10,86,6,Graduate,0,Rp 214590000,75,1,0,2013-11-12,0
10770,Taken,2,58.0,30,73,2,Graduate,0,Rp 392952000,1045,0,0,2014-01-26,0
6885,Single,2,40.0,8,36,7,Graduate,0,Rp 197712000,55,1,0,2013-01-12,0
2072,Taken,3,48.0,25,34,9,Postgraduate,1,Rp 320244000,1064,1,0,2012-08-16,2
9463,Taken,3,58.0,34,16,5,Graduate,0,Rp 430236000,1443,1,0,2012-11-13,0
6318,Taken,2,29.0,39,48,4,Graduate,0,Rp 410922000,1366,0,0,2013-01-13,0
4093,Taken,4,42.0,23,61,5,Postgraduate,0,Rp 319518000,436,2,0,2013-11-02,0
5751,Single,2,44.0,6,54,6,Undergraduate,0,Rp 186978000,38,1,0,2014-02-13,0
3340,Taken,3,40.0,27,56,8,Graduate,1,Rp 252084000,436,1,0,2012-08-17,0
3594,Taken,4,44.0,40,74,8,Postgraduate,0,Rp 324648000,747,2,0,2012-05-11,0
3584,Single,1,62.0,27,35,8,Postgraduate,1,Rp 298002000,1396,0,0,2012-08-20,2
3643,Taken,2,43.0,18,65,2,Postgraduate,0,Rp 379236000,928,0,0,2014-03-20,1
851,Taken,4,45.0,31,48,6,Postgraduate,0,Rp 342816000,642,2,0,2013-09-07,0
7706,Taken,3,42.0,41,88,8,Undergraduate,0,Rp 280632000,1048,1,0,2012-07-11,2
3967,Taken,2,46.0,26,19,1,Postgraduate,0,Rp 473586000,943,0,0,2013-10-25,0
10128,Taken,3,59.0,32,21,5,Graduate,0,Rp 323862000,907,1,0,2013-08-06,0
486,Taken,2,29.0,21,27,1,Graduate,0,Rp 505314000,1198,0,0,2014-02-02,0
9,Single,3,42.0,14,86,8,Postgraduate,0,Rp 276588000,120,2,0,2012-08-18,0
9451,Taken,3,52.0,36,92,7,Graduate,0,Rp 441228000,1658,1,0,2012-11-25,0
9264,Taken,2,31.0,26,1,2,Graduate,0,Rp 477174000,1638,0,0,2014-04-27,0
3865,Taken,2,40.0,10,14,8,Undergraduate,1,Rp 125886000,73,0,0,2013-04-30,0
2853,Single,2,37.0,16,74,5,Graduate,0,Rp 310596000,275,1,0,2014-11-03,0
1490,Taken,3,55.0,36,84,8,Graduate,0,Rp 334554000,854,1,0,2012-11-28,0
6310,Taken,3,39.0,9,4,5,Graduate,0,Rp 198234000,78,1,0,2013-09-09,0
10380,Taken,3,45.0,10,50,8,Postgraduate,0,Rp 226722000,106,1,0,2013-09-20,0
3887,Single,2,47.0,9,2,9,Graduate,1,Rp 163452000,106,1,0,2012-11-11,0
4278,Single,1,34.0,29,73,3,Postgraduate,1,Rp 523128000,1923,0,0,2013-03-06,0
8643,Taken,2,46.0,26,21,3,Graduate,0,Rp 419580000,1662,0,0,2013-05-26,0
1998,Single,2,41.0,9,82,6,Graduate,0,Rp 226182000,84,1,0,2014-07-02,0
10795,Taken,3,44.0,9,14,7,Postgraduate,0,Rp 224406000,48,1,0,2014-06-05,0
11110,Single,2,44.0,0,56,14,Graduate,0,Rp 21012000,5,1,0,2013-04-13,0
2408,Taken,4,41.0,39,20,7,Graduate,0,Rp 351582000,733,2,0,2012-11-20,0
202,Single,1,69.0,21,54,1,Postgraduate,0,Rp 492192000,1234,0,0,2014-05-04,0
7998,Taken,4,59.0,11,77,7,Graduate,0,Rp 168522000,112,2,0,2012-11-12,0
830,Single,1,30.0,19,5,3,Postgraduate,1,Rp 444024000,1658,0,0,2014-02-24,1
3536,Taken,3,57.0,8,65,5,Graduate,0,Rp 118440000,55,1,0,2013-03-24,0
6050,Taken,3,42.0,32,33,9,Undergraduate,0,Rp 342216000,1513,1,0,2012-11-12,2
125,Taken,4,59.0,22,65,7,Undergraduate,0,Rp 318498000,271,2,0,2013-05-15,1
3463,Taken,3,42.0,34,41,5,Postgraduate,0,Rp 415698000,904,1,0,2014-06-14,0
2804,Single,3,42.0,14,86,8,Postgraduate,1,Rp 276588000,120,2,0,2012-08-18,0
3745,Taken,3,29.0,11,92,8,Undergraduate,0,Rp 139986000,103,1,0,2012-04-09,0
9771,Single,2,29.0,22,97,9,Undergraduate,0,Rp 139986000,269,1,0,2012-05-10,0
451,Single,2,28.0,6,91,8,Graduate,0,Rp 55530000,22,1,0,2013-12-20,0
10530,Single,1,58.0,19,0,1,Postgraduate,1,Rp 406716000,1156,0,0,2013-07-12,0
1079,Taken,3,46.0,22,59,8,Postgraduate,0,Rp 431814000,1086,1,0,2012-10-16,1
8920,Single,2,50.0,39,4,7,Postgraduate,0,Rp 355410000,1128,1,0,2013-12-01,0
6678,Taken,3,28.0,12,5,7,Graduate,0,Rp 191568000,72,1,0,2014-03-28,0
3852,Taken,4,56.0,36,48,5,Postgraduate,0,Rp 449286000,964,2,0,2013-08-03,0
528,Taken,2,39.0,25,99,3,Graduate,0,Rp 394914000,1383,0,0,2012-11-29,0
73,Single,4,64.0,4,81,5,Postgraduate,0,Rp 308466000,18,3,0,2013-05-26,0
5589,Single,2,53.0,33,95,7,Graduate,0,Rp 311898000,793,1,0,2012-08-31,0
10212,Taken,3,31.0,10,43,8,Postgraduate,0,Rp 254316000,100,1,0,2013-01-13,0
6365,Taken,2,30.0,8,5,6,Undergraduate,0,Rp 182340000,80,0,0,2013-02-09,0
5636,Single,1,54.0,12,50,8,Graduate,1,Rp 185898000,167,0,0,2012-09-11,0
591,Single,2,60.0,28,76,7,Graduate,0,Rp 396198000,677,1,0,2013-01-20,0
2217,Taken,4,42.0,4,46,6,Undergraduate,0,Rp 223704000,23,2,0,2013-03-29,0
2544,Single,2,66.0,8,68,1,Postgraduate,0,Rp 345180000,92,1,0,2013-12-10,0
7725,Taken,2,52.0,20,33,1,Undergraduate,0,Rp 460800000,641,0,0,2014-08-03,0
8091,Taken,3,61.0,23,50,5,Graduate,0,Rp 383658000,1106,1,0,2012-02-09,0
7321,Taken,2,55.0,18,85,2,Graduate,0,Rp 456486000,1033,0,0,2014-05-23,0
5462,Taken,3,43.0,41,63,6,Graduate,0,Rp 404670000,1174,1,0,2012-12-08,0
7791,Taken,4,50.0,7,89,7,Postgraduate,0,Rp 222324000,25,2,0,2013-09-15,0
955,Taken,4,55.0,21,81,8,Postgraduate,1,Rp 283050000,240,2,0,2012-10-28,2
4037,Single,2,41.0,5,77,7,Graduate,0,Rp 191154000,20,1,0,2013-06-14,0
6642,Single,4,56.0,13,50,6,Graduate,0,Rp 163290000,102,3,0,2013-01-23,0
2793,Single,2,41.0,33,10,5,Postgraduate,0,Rp 421074000,1034,1,0,2013-07-21,0
5424,Taken,3,34.0,12,30,8,Graduate,0,Rp 239532000,156,1,0,2013-02-14,0
879,Taken,4,41.0,28,66,7,Postgraduate,0,Rp 298086000,458,2,0,2013-04-11,0
9530,Taken,3,29.0,5,16,8,Graduate,0,Rp 147870000,17,1,0,2012-01-11,0
4828,Single,2,63.0,26,12,1,Graduate,0,Rp 479190000,792,1,0,2014-06-18,0
10699,Taken,3,32.0,11,30,8,Graduate,0,Rp 265932000,92,1,0,2014-06-16,0
1497,Single,2,65.0,22,8,5,Graduate,0,Rp 287748000,407,1,0,2013-01-19,0
7476,Single,2,53.0,28,93,4,Postgraduate,0,Rp 383832000,1269,1,0,2012-02-12,1
4390,Taken,3,63.0,28,14,2,Graduate,0,Rp 451890000,841,1,0,2014-04-15,0
10478,Taken,4,67.0,34,53,9,Postgraduate,1,Rp 333102000,633,2,0,2012-09-27,0
1081,Taken,5,60.0,31,26,4,Postgraduate,0,Rp 451698000,1019,3,0,2013-03-27,0
4261,Single,1,71.0,33,23,3,Postgraduate,1,Rp 496800000,1315,0,0,2012-11-24,1
9916,Taken,4,63.0,10,92,8,Graduate,0,Rp 233988000,54,2,1,2012-03-11,0
5350,Single,1,26.0,21,29,1,Postgraduate,1,Rp 543828000,2525,0,0,2014-02-13,1
8135,Taken,3,31.0,6,41,7,Postgraduate,0,Rp 162966000,52,1,0,2013-10-28,0
8685,Taken,3,40.0,27,56,8,Graduate,1,Rp 252084000,436,1,0,2012-08-17,0
4967,Taken,3,57.0,20,19,8,Postgraduate,0,Rp 229206000,268,1,0,2013-03-29,0
2130,Taken,4,35.0,11,4,6,Graduate,1,Rp 271218000,147,2,0,2014-03-23,0
9298,Taken,2,70.0,22,89,1,Postgraduate,0,Rp 489444000,1798,0,0,2014-04-28,2
8175,Taken,2,25.0,10,71,7,Graduate,0,Rp 209610000,137,0,0,2013-06-21,0
6257,Single,2,41.0,24,81,7,Postgraduate,0,Rp 362892000,507,1,0,2013-01-23,0
3790,Taken,5,61.0,5,31,6,Graduate,0,Rp 207798000,15,3,0,2014-01-23,0
9952,Taken,2,70.0,21,53,1,Postgraduate,0,Rp 468558000,1105,0,0,2013-11-12,0
3503,Single,1,67.0,20,78,1,Graduate,0,Rp 494760000,974,0,0,2013-02-12,0
5223,Taken,3,51.0,10,80,4,Postgraduate,0,Rp 275418000,66,1,0,2014-04-23,0
4608,Single,1,30.0,30,18,1,Graduate,1,Rp 488166000,778,0,0,2014-02-25,0
1626,Single,3,44.0,7,37,5,Postgraduate,1,Rp 215160000,49,2,0,2014-05-19,2
4764,Taken,4,65.0,15,52,7,Postgraduate,1,Rp 242652000,169,2,0,2012-08-19,0
2471,Taken,2,52.0,15,39,2,Graduate,0,Rp 368892000,299,0,0,2014-06-27,0
5892,Taken,3,37.0,20,11,7,Graduate,0,Rp 209808000,221,1,0,2013-10-04,0
2612,Taken,2,30.0,32,33,3,Graduate,0,Rp 454764000,1682,0,0,2013-12-24,0
4971,Taken,3,55.0,13,22,8,Postgraduate,0,Rp 188982000,155,1,0,2012-06-12,0
5185,Taken,2,62.0,17,83,2,Graduate,0,Rp 445608000,892,0,0,2013-02-14,0
10069,Taken,3,29.0,7,43,9,Undergraduate,0,Rp 82344000,58,1,0,2012-08-31,2
2262,Taken,3,52.0,21,74,7,Postgraduate,0,Rp 270858000,311,1,0,2013-08-26,0
1131,Single,2,50.0,9,54,3,Postgraduate,0,Rp 315414000,95,1,0,2014-05-04,0
1041,Single,2,44.0,26,3,8,Postgraduate,1,Rp 290592000,424,1,0,2012-10-18,0
24,Taken,4,57.0,15,96,7,Postgraduate,0,Rp 102864000,47,2,0,2014-02-15,0
3409,Single,2,33.0,22,68,9,Graduate,0,Rp 216648000,339,1,0,2013-10-15,2
7022,Taken,3,46.0,23,2,6,Graduate,0,Rp 458670000,1410,1,0,2012-09-28,0
7943,Taken,3,42.0,7,40,2,Postgraduate,0,Rp 219978000,35,1,0,2014-04-25,0
5272,Taken,3,52.0,28,64,7,Postgraduate,0,Rp 323058000,562,1,0,2013-06-27,0
5453,Taken,2,61.0,28,26,2,Postgraduate,0,Rp 541356000,2352,0,0,2012-09-26,0
2565,Single,1,62.0,24,69,3,Postgraduate,0,Rp 423828000,1334,0,0,2013-01-06,1
800,Taken,4,57.0,7,57,4,Graduate,0,Rp 267072000,32,2,0,2013-08-30,0
11092,Taken,4,56.0,9,78,7,Graduate,0,Rp 162696000,41,2,0,2014-02-03,0
5062,Taken,4,54.0,7,71,8,Postgraduate,0,Rp 324432000,39,2,0,2013-07-27,0
8969,Taken,3,40.0,30,59,3,Graduate,0,Rp 431130000,1141,1,0,2013-01-16,0
4656,Single,2,27.0,34,28,9,Undergraduate,0,Rp 307500000,710,1,0,2013-03-30,2
4480,Taken,3,44.0,26,61,6,Postgraduate,0,Rp 362592000,401,1,0,2014-09-03,0
9971,Taken,3,53.0,21,22,2,Postgraduate,0,Rp 393156000,506,1,0,2014-11-04,0
6729,Single,1,29.0,25,95,3,Graduate,0,Rp 411930000,1538,0,0,2012-10-08,0
1773,Taken,2,39.0,8,38,9,Undergraduate,0,Rp 74358000,57,0,0,2012-04-12,0
9242,Single,1,27.0,25,19,4,Graduate,1,Rp 387054000,1722,0,0,2013-08-17,2
1764,Single,2,42.0,20,92,8,Graduate,0,Rp 203730000,270,1,0,2013-09-08,0
6215,Taken,4,40.0,7,24,8,Graduate,1,Rp 188118000,31,2,0,2013-12-29,0
10099,Taken,3,33.0,29,21,4,Graduate,0,Rp 332604000,882,1,0,2013-05-10,0
5423,Taken,3,34.0,5,35,7,Graduate,0,Rp 170154000,16,1,0,2013-10-27,0
940,Single,2,30.0,17,9,3,Graduate,0,Rp 342600000,311,1,0,2014-05-18,0
3011,Taken,3,52.0,15,23,4,Graduate,0,Rp 414834000,227,1,0,2014-01-27,0
3298,Taken,3,61.0,40,92,8,Postgraduate,0,Rp 317838000,1152,1,0,2012-08-11,0
8286,Taken,3,52.0,11,55,7,Postgraduate,0,Rp 310302000,122,1,0,2013-08-20,1
9668,Taken,3,46.0,11,14,8,Graduate,0,Rp 112758000,77,1,0,2013-12-01,0
5120,Taken,2,35.0,24,78,3,Undergraduate,0,Rp 399984000,1289,0,0,2012-09-25,0
6097,Single,3,58.0,32,64,9,Graduate,0,Rp 303984000,561,2,0,2013-01-16,0
7019,Taken,4,54.0,16,49,4,Graduate,0,Rp 326484000,211,2,0,2013-01-23,0
7408,Taken,3,65.0,17,8,7,Postgraduate,0,Rp 327294000,233,1,0,2014-03-03,0
8041,Single,2,46.0,24,35,9,Postgraduate,0,Rp 282666000,1092,1,0,2012-08-09,0
252,Single,1,54.0,23,11,6,Postgraduate,0,Rp 246018000,601,0,0,2013-03-17,0
9986,Taken,3,35.0,14,8,7,Graduate,1,Rp 116664000,54,1,0,2014-02-22,0
3276,Taken,3,41.0,10,53,7,Undergraduate,0,Rp 217806000,78,1,0,2013-10-25,0
3859,Taken,3,70.0,35,36,4,Postgraduate,0,Rp 438354000,1095,1,0,2013-08-31,0
3570,Taken,3,48.0,17,64,5,Postgraduate,0,Rp 256386000,244,1,0,2013-10-21,0
3783,Taken,4,58.0,11,43,5,Postgraduate,0,Rp 317124000,116,2,0,2014-03-24,0
10207,Taken,3,39.0,5,40,8,Graduate,0,Rp 136650000,15,1,0,2013-06-19,0
10906,Taken,4,69.0,20,52,5,Postgraduate,0,Rp 280086000,425,2,0,2013-08-10,0
3427,Taken,3,62.0,37,11,8,Postgraduate,0,Rp 358926000,734,1,0,2013-12-04,0
5209,Single,2,63.0,27,21,7,Graduate,0,Rp 300012000,638,1,0,2013-06-17,0
10711,Taken,2,72.0,25,23,1,Graduate,0,Rp 418530000,894,0,0,2013-02-10,0
10785,Taken,4,48.0,9,17,5,Graduate,0,Rp 264468000,41,2,0,2014-06-19,0
2814,Taken,3,41.0,6,6,7,Postgraduate,0,Rp 183360000,31,1,0,2013-06-27,0
6866,Taken,4,48.0,6,56,5,Postgraduate,0,Rp 215544000,34,2,0,2014-03-23,0
1665,Single,3,53.0,20,71,5,Postgraduate,1,Rp 384840000,1750,2,0,2013-09-23,4
6575,Taken,4,36.0,34,51,9,Graduate,0,Rp 338316000,612,2,0,2012-10-27,0
3829,Taken,3,38.0,6,94,5,Undergraduate,0,Rp 147564000,29,1,0,2013-10-12,0
3091,Taken,3,36.0,28,27,4,Undergraduate,0,Rp 454644000,823,1,0,2014-02-05,0
10141,Single,1,57.0,4,1,4,Postgraduate,0,Rp 235368000,20,0,0,2013-10-05,0
5177,Taken,3,43.0,22,56,6,Postgraduate,0,Rp 350964000,396,1,0,2013-12-12,0
7005,Single,1,36.0,26,71,2,Graduate,0,Rp 352104000,813,0,0,2014-06-16,1
6409,Single,1,50.0,27,18,6,Graduate,1,Rp 342816000,1179,0,0,2013-05-18,0
7485,Single,3,67.0,12,48,4,Postgraduate,0,Rp 339306000,138,2,0,2014-07-05,0
8079,Taken,3,35.0,11,86,3,Graduate,0,Rp 134688000,55,1,0,2014-02-26,0
8395,Single,1,56.0,25,48,6,Graduate,1,Rp 492084000,1511,0,0,2012-08-20,0
10352,Single,3,54.0,12,2,9,Graduate,1,Rp 205278000,117,2,0,2012-07-09,0
4931,Taken,2,40.0,28,13,1,Graduate,0,Rp 942876000,1730,0,0,2013-04-29,0
13,Single,2,70.0,7,57,6,Postgraduate,0,Rp 152148000,32,1,0,2013-07-22,0
1834,Single,2,39.0,8,77,7,Postgraduate,0,Rp 213264000,67,1,0,2014-08-03,0
2285,Taken,3,63.0,20,0,7,Postgraduate,0,Rp 219804000,335,1,0,2013-05-28,0
2295,Taken,3,63.0,27,57,3,Postgraduate,0,Rp 376020000,825,1,0,2014-02-02,0
1378,Taken,3,45.0,30,24,6,Undergraduate,0,Rp 302004000,694,1,0,2013-07-24,0
2781,Single,1,36.0,21,55,2,Graduate,1,Rp 432396000,1792,0,0,2014-06-23,1
1165,Single,3,59.0,30,62,6,Postgraduate,0,Rp 304374000,496,2,0,2013-02-05,0
1404,Taken,4,49.0,18,89,9,Graduate,0,Rp 209496000,231,2,0,2013-05-15,0
6457,Single,2,41.0,30,77,4,Graduate,0,Rp 389352000,902,1,0,2014-05-29,0
2639,Single,3,51.0,12,45,6,Graduate,0,Rp 261612000,68,2,0,2014-10-01,0
8299,Single,1,28.0,7,46,4,Postgraduate,0,Rp 203976000,71,0,0,2013-11-09,0
6437,Single,2,32.0,8,80,7,Undergraduate,0,Rp 248838000,76,1,0,2013-06-19,0
6912,Taken,4,50.0,28,60,4,Postgraduate,0,Rp 379476000,772,2,0,2013-08-20,0
7327,Taken,4,58.0,10,71,2,Postgraduate,0,Rp 220392000,47,2,0,2013-12-29,0
5299,Taken,3,47.0,32,43,8,Postgraduate,0,Rp 414504000,1586,1,0,2013-11-19,0
4127,Taken,3,50.0,45,97,6,Postgraduate,1,Rp 466596000,1529,1,0,2013-02-22,2
8143,Single,1,32.0,17,49,7,Postgraduate,1,Rp 227574000,265,0,0,2013-07-30,1
1964,Taken,2,66.0,23,66,2,Graduate,0,Rp 519660000,1603,0,0,2013-05-09,0
3690,Taken,2,31.0,29,20,6,Postgraduate,1,Rp 480846000,2091,0,0,2013-11-01,1
3433,Taken,2,62.0,27,54,3,Undergraduate,0,Rp 435810000,981,0,0,2013-03-06,0
3389,Taken,3,47.0,42,61,5,Graduate,0,Rp 414096000,1533,1,0,2012-11-22,0
4712,Taken,2,26.0,8,18,4,Undergraduate,0,Rp 121158000,82,0,0,2012-11-28,0
1170,Taken,3,42.0,19,45,8,Graduate,0,Rp 165438000,244,1,0,2013-03-25,0
6347,Single,2,38.0,6,26,8,Undergraduate,0,Rp 95172000,36,1,0,2013-06-27,0
4065,Taken,3,41.0,21,0,7,Postgraduate,0,Rp 297264000,404,1,0,2013-12-02,0
8230,Taken,3,37.0,8,28,7,Graduate,0,Rp 199368000,71,1,0,2014-01-23,0
1215,Taken,2,39.0,28,49,3,Graduate,0,Rp 422640000,1572,0,0,2013-08-10,0
5939,Taken,4,46.0,14,84,5,Graduate,0,Rp 229392000,122,2,0,2014-01-17,0
2156,Taken,4,62.0,12,38,5,Postgraduate,0,Rp 135324000,41,2,0,2012-03-11,0
7788,Taken,3,34.0,4,53,3,Postgraduate,0,Rp 141216000,10,1,0,2014-04-06,0
10323,Taken,3,65.0,17,88,5,Graduate,0,Rp 296478000,304,1,0,2013-10-25,0
7947,Taken,4,48.0,6,99,5,Graduate,0,Rp 253386000,37,2,0,2014-03-25,0
